"Tag Code","Mark File Name","Site Name","First Time Value","Last Time Value","First Antenna Group Name","Last Antenna Group Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Release Site Name","Count"
"3D9.239F83A4A8","CLD08130.R03","LMR - Lower Methow River at Pateros","3/28/2010 9:51:56 PM","3/28/2010 9:51:56 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/10/2008","3","Steelhead","5","Unknown","U","Unknown","RISTAL - RIS - Release into the Tailrace within 0.5 km downstream of Dam","1"
"3D9.257C5A0FBD","CMP07122.E05","LMR - Lower Methow River at Pateros","3/24/2009 8:09:12 PM","3/24/2009 8:09:12 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/2/2007","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5A1A52","CMP07122.E03","BVC - Beaver Creek, Methow River","4/20/2009 12:02:42 PM","4/20/2009 12:07:16 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","5/2/2007","3","Steelhead","2","Summer","H","Hatchery Reared","CHIWAR - Chiwawa River","1"
"3D9.257C5A1A52","CMP07122.E03","LMR - Lower Methow River at Pateros","3/28/2009 8:03:25 PM","3/28/2009 8:03:25 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/2/2007","3","Steelhead","2","Summer","H","Hatchery Reared","CHIWAR - Chiwawa River","1"
"3D9.257C5A4D4F","CMP07123.E07","TWR - Lwr Twisp Rvr near MSRF Ponds","4/15/2009 10:04:32 PM","5/23/2009 12:12:34 PM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","5/3/2007","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5A7BA9","CMP07122.E03","LMR - Lower Methow River at Pateros","10/19/2009 6:55:30 AM","10/19/2009 6:55:30 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/2/2007","3","Steelhead","2","Summer","H","Hatchery Reared","CHIWAR - Chiwawa River","1"
"3D9.257C5A7DAE","CMP07123.E07","GLC - Gold Creek, Methow River","4/15/2010 4:14:01 AM","4/15/2010 4:14:07 AM","LOWER IN-STREAM ARRAY","MIDDLE IN-STREAM ARRAY","5/3/2007","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5A7DAE","CMP07123.E07","LMR - Lower Methow River at Pateros","3/30/2010 9:19:25 PM","3/30/2010 9:19:25 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/3/2007","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5AC1BE","CFM07193.PRD","MRB - Methow River Basin","5/17/2008 4:22:06 AM","5/17/2008 4:22:06 AM","LIBBY CREEK NEAR MOUTH","LIBBY CREEK NEAR MOUTH","8/21/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5AD12C","CMP07122.E05","LMR - Lower Methow River at Pateros","3/31/2009 11:23:50 PM","4/2/2009 7:33:51 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/2/2007","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5AD1FC","CFM07193.PRD","SCP - Spring Creek Acclimation Pond","5/9/2008 10:30:47 AM","5/9/2008 10:30:47 AM","POND EXIT 2","POND EXIT 2","9/6/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5AD7B9","CMP07122.E02","LMR - Lower Methow River at Pateros","10/18/2009 7:20:42 AM","10/18/2009 7:20:42 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/2/2007","3","Steelhead","2","Summer","H","Hatchery Reared","CHIWAR - Chiwawa River","1"
"3D9.257C5ADA48","CFM07193.PRD","LMR - Lower Methow River at Pateros","4/15/2009 10:09:21 PM","4/15/2009 10:09:21 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/6/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5AEA15","CMP07123.E04","LMR - Lower Methow River at Pateros","10/26/2009 3:26:12 PM","11/10/2009 11:33:26 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/3/2007","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5AF506","CMP07123.E01","GLC - Gold Creek, Methow River","5/13/2009 7:38:42 PM","5/27/2009 1:11:56 PM","MIDDLE IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","5/3/2007","3","Steelhead","2","Summer","H","Hatchery Reared","CHIWAR - Chiwawa River","1"
"3D9.257C5AF506","CMP07123.E01","LMR - Lower Methow River at Pateros","4/9/2009 1:02:08 AM","4/9/2009 1:02:08 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/3/2007","3","Steelhead","2","Summer","H","Hatchery Reared","CHIWAR - Chiwawa River","1"
"3D9.257C5AF606","CMP07123.E08","LMR - Lower Methow River at Pateros","10/31/2009 6:32:47 AM","10/31/2009 6:32:47 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/3/2007","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5AFAA1","CMP07123.E02","GLC - Gold Creek, Methow River","5/27/2009 7:48:01 PM","5/28/2009 6:11:55 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","5/3/2007","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5AFF11","CFM07193.PRD","MRB - Methow River Basin","4/15/2008 3:32:07 PM","4/15/2008 3:32:07 PM","LOWER BEAVER CREEK AT RKM 2","LOWER BEAVER CREEK AT RKM 2","8/21/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5B02FE","CFM07193.PRD","MRB - Methow River Basin","4/28/2008 3:42:02 PM","5/6/2008 6:15:07 PM","LIBBY CREEK NEAR MOUTH","LIBBY CREEK NEAR MOUTH","8/16/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5B046A","CFM07193.PRD","MRB - Methow River Basin","5/6/2008 5:25:05 PM","5/7/2008 7:39:40 PM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","8/23/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5B06B9","CFM07193.PRD","MRB - Methow River Basin","4/6/2008 10:00:11 PM","4/19/2008 4:16:23 AM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","8/16/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5B0E43","CFM07193.PRD","OMK - Omak Creek Instream Array","4/12/2008 8:46:10 PM","4/29/2008 2:41:50 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/4/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5B1238","CFM07193.PRD","OMK - Omak Creek Instream Array","5/21/2008 3:27:38 PM","5/21/2008 5:01:35 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/28/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5B171E","CFM07193.PRD","MRB - Methow River Basin","5/4/2008 3:07:09 PM","5/29/2008 8:21:00 PM","LOWER BEAVER CREEK AT RKM 2","BEAVER CREEK MUX AT RKM 5","9/11/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5B1A6E","CFM07193.PRD","MRB - Methow River Basin","5/12/2008 3:18:09 PM","5/16/2008 2:56:44 PM","LIBBY CREEK NEAR MOUTH","LIBBY CREEK NEAR MOUTH","8/16/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5B1BAE","CMP07122.E05","LMR - Lower Methow River at Pateros","11/28/2009 5:42:12 PM","3/23/2010 3:04:31 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/2/2007","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5B1BF9","CFM07193.PRD","LMR - Lower Methow River at Pateros","9/12/2009 10:34:21 PM","9/12/2009 10:34:21 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/23/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5B1BF9","CFM07193.PRD","MRT - Methow River at Twisp","3/15/2010 8:55:07 PM","3/15/2010 8:55:07 PM","DOWNSTREAM ARRAY","DOWNSTREAM ARRAY","8/23/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5B1D17","CFM07193.PRD","MRB - Methow River Basin","5/14/2008 9:47:58 AM","5/14/2008 9:51:37 AM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","8/28/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5B1F9F","CFM07193.PRD","OMK - Omak Creek Instream Array","5/7/2008 12:48:05 AM","5/7/2008 8:17:11 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/9/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5B2428","CFM07193.PRD","MRB - Methow River Basin","4/19/2008 4:53:11 PM","4/30/2008 12:57:34 AM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","8/28/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5B2B6F","CFM07193.PRD","MRB - Methow River Basin","4/5/2008 6:18:15 PM","4/5/2008 6:18:15 PM","LOWER BEAVER CREEK AT RKM 2","LOWER BEAVER CREEK AT RKM 2","9/6/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5B42EC","CMP07123.E03","LMR - Lower Methow River at Pateros","3/4/2009 6:16:29 PM","3/9/2009 6:40:19 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/3/2007","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5B5BBF","CMP07123.E03","LMR - Lower Methow River at Pateros","4/17/2009 2:24:11 PM","4/21/2009 12:37:29 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/3/2007","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5B5BC3","CMP07123.E03","LMR - Lower Methow River at Pateros","3/21/2009 7:07:18 PM","3/21/2009 7:07:18 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/3/2007","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5B6863","KDM05228.NFG","LMR - Lower Methow River at Pateros","10/28/2009 6:46:51 AM","4/14/2010 8:44:17 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/16/2005","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","GOLD2C - Gold Creek, Methow River","1"
"3D9.257C5B6863","KDM05228.NFG","MRB - Methow River Basin","5/5/2008 10:40:45 PM","5/5/2008 10:41:04 PM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","8/16/2005","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","GOLD2C - Gold Creek, Methow River","1"
"3D9.257C5B6CCA","CMP07123.E04","LMR - Lower Methow River at Pateros","9/27/2009 10:30:47 PM","4/23/2010 7:13:34 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/3/2007","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5C0551","CMP07123.E08","LMR - Lower Methow River at Pateros","9/13/2009 7:53:15 PM","10/16/2009 12:30:36 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/3/2007","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5C5312","CFM07193.PRD","MRB - Methow River Basin","5/10/2008 1:03:46 AM","5/25/2008 7:52:33 PM","GOLD CREEK NEAR MOUTH","BEAVER CREEK MUX AT RKM 5","8/21/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5C83D7","CMP07123.E08","LMR - Lower Methow River at Pateros","10/15/2009 9:19:17 PM","10/18/2009 8:52:55 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/3/2007","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5C9F37","CFM07193.PRD","OMK - Omak Creek Instream Array","4/17/2008 11:50:00 PM","5/17/2008 5:45:46 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/6/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5CAB0D","CFM07193.PRD","SCP - Spring Creek Acclimation Pond","5/6/2008 8:33:36 PM","5/9/2008 10:44:15 AM","POND EXIT 2","POND EXIT 2","9/11/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5CAD33","KDM05304.WBC","BVC - Beaver Creek, Methow River","4/17/2009 1:02:18 AM","4/29/2009 7:43:04 PM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","10/31/2005","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BEAV2C - Beaver Creek, Methow River","1"
"3D9.257C5CDF35","CMP07124.E02","LMR - Lower Methow River at Pateros","3/25/2010 9:06:31 PM","3/25/2010 9:06:31 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/4/2007","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5CE1C9","CFM07193.PRD","MRB - Methow River Basin","6/12/2008 12:29:43 PM","6/12/2008 12:29:43 PM","LIBBY CREEK AT RKM 2","LIBBY CREEK AT RKM 2","8/21/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5CE6F9","CFM07193.PRD","MRB - Methow River Basin","4/26/2008 1:46:43 PM","4/29/2008 9:58:17 PM","LOWER BEAVER CREEK AT RKM 2","LOWER BEAVER CREEK AT RKM 2","8/16/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5D1324","CMP07123.E01","LBC - Libby Creek, Methow River","5/11/2010 1:56:27 PM","5/11/2010 3:29:57 PM","SINGLE IN-STREAM ANTENNA","SINGLE IN-STREAM ANTENNA","5/3/2007","3","Steelhead","2","Summer","H","Hatchery Reared","CHIWAR - Chiwawa River","1"
"3D9.257C5D1324","CMP07123.E01","LMR - Lower Methow River at Pateros","4/30/2010 7:33:06 AM","4/30/2010 7:33:06 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/3/2007","3","Steelhead","2","Summer","H","Hatchery Reared","CHIWAR - Chiwawa River","1"
"3D9.257C5D1666","CFM07193.PRD","OMK - Omak Creek Instream Array","4/1/2008 12:29:15 AM","4/1/2008 12:29:26 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","7/24/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5D1A55","CFM07193.PRD","MRB - Methow River Basin","5/14/2008 6:48:02 PM","5/15/2008 4:21:02 AM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","8/23/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5D1AB2","CFM07193.PRD","MRB - Methow River Basin","4/26/2008 5:22:55 PM","6/17/2008 7:53:38 PM","LOWER BEAVER CREEK AT RKM 2","BEAVER CREEK MUX AT RKM 5","8/21/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5D1B48","CFM07193.PRD","MRB - Methow River Basin","5/15/2008 5:06:44 AM","5/15/2008 5:06:44 AM","LIBBY CREEK NEAR MOUTH","LIBBY CREEK NEAR MOUTH","9/4/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5D227E","CFM07193.PRD","MRB - Methow River Basin","6/8/2008 1:53:37 PM","6/8/2008 1:53:37 PM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","8/21/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5D27F0","CFM07193.PRD","NMC - Ninemile Creek Instream Array","5/26/2011 11:51:57 PM","5/27/2011 2:36:20 AM","UPSTREAM ANTENNA","DOWNSTREAM ANTENNA","8/16/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5D380C","CFM07193.PRD","MRB - Methow River Basin","4/12/2008 2:29:10 AM","4/17/2008 6:39:08 PM","GOLD CREEK NEAR MOUTH","BEAVER CREEK MUX AT RKM 5","8/16/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5D3837","CFM07193.PRD","SCP - Spring Creek Acclimation Pond","5/6/2008 7:19:32 PM","5/9/2008 9:43:35 AM","POND EXIT 2","POND EXIT 1","9/4/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5EB457","CSM06339.HH2","OMK - Omak Creek Instream Array","4/17/2007 2:02:40 AM","4/17/2007 2:02:49 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/12/2007","3","Steelhead","2","Summer","H","Hatchery Reared","OMAKC - Omak Creek (tributary to Okanogan River)","1"
"3D9.257C5F3FB4","CMP07121.E02","LMR - Lower Methow River at Pateros","3/27/2009 10:33:50 PM","3/27/2009 10:33:50 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/1/2007","3","Steelhead","2","Summer","H","Hatchery Reared","NASONC - Nason Creek (tributary to Wenatchee River)","1"
"3D9.257C5F55FD","CMP07121.E05","LMR - Lower Methow River at Pateros","9/27/2009 1:05:32 PM","4/12/2010 11:18:40 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/7/2007","3","Steelhead","2","Summer","H","Hatchery Reared","NASONC - Nason Creek (tributary to Wenatchee River)","1"
"3D9.257C5F56C0","CFM06193.PRD","OMK - Omak Creek Instream Array","4/16/2007 8:38:22 PM","5/6/2007 6:42:32 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/29/2006","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5F6798","CFM06193.PRD","MRB - Methow River Basin","4/12/2007 1:01:32 PM","4/13/2007 11:02:39 AM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","9/12/2006","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5F6CC6","CMP07247.001","LMR - Lower Methow River at Pateros","9/13/2009 10:52:20 AM","10/15/2009 10:02:38 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/5/2008","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5F7117","CMP06124.E05","LMR - Lower Methow River at Pateros","4/19/2009 2:57:54 PM","4/19/2009 2:57:54 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/4/2006","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5F7117","CMP06124.E05","TWR - Lwr Twisp Rvr near MSRF Ponds","4/22/2009 10:17:32 AM","5/10/2009 9:00:52 AM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","5/4/2006","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C5FBE56","CFM07193.PRD","OMK - Omak Creek Instream Array","4/28/2008 4:17:21 AM","5/6/2008 6:22:05 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/7/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5FD8E2","CMP06122.E03","MRB - Methow River Basin","5/13/2008 6:36:03 AM","6/7/2008 12:07:10 PM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","5/2/2006","3","Steelhead","2","Summer","H","Hatchery Reared","CHIWAR - Chiwawa River","1"
"3D9.257C5FE459","CFM06193.PRD","OMK - Omak Creek Instream Array","4/14/2007 7:48:37 AM","4/14/2007 7:59:44 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/14/2006","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5FE4DD","KDM06291.WBC","LMR - Lower Methow River at Pateros","9/20/2009 3:15:14 AM","9/20/2009 3:15:14 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","10/18/2006","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BEAV2C - Beaver Creek, Methow River","1"
"3D9.257C5FE4DD","KDM06291.WBC","MRB - Methow River Basin","10/21/2006 7:40:23 PM","11/6/2006 1:29:23 PM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","10/18/2006","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BEAV2C - Beaver Creek, Methow River","1"
"3D9.257C5FE4DD","KDM06291.WBC","TWR - Lwr Twisp Rvr near MSRF Ponds","3/25/2010 8:14:34 PM","3/25/2010 11:15:49 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","10/18/2006","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BEAV2C - Beaver Creek, Methow River","1"
"3D9.257C5FECC0","KDM05210.WBC","LMR - Lower Methow River at Pateros","9/25/2009 6:22:39 AM","9/25/2009 6:22:39 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","7/29/2005","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BEAV2C - Beaver Creek, Methow River","1"
"3D9.257C5FF201","CFM06193.PRD","OMK - Omak Creek Instream Array","4/17/2007 10:18:30 PM","4/27/2007 3:52:14 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/5/2006","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.257C5FF522","CMP07121.E02","GLC - Gold Creek, Methow River","4/14/2010 6:47:11 AM","4/14/2010 6:47:11 AM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","5/1/2007","3","Steelhead","2","Summer","H","Hatchery Reared","NASONC - Nason Creek (tributary to Wenatchee River)","1"
"3D9.257C5FF522","CMP07121.E02","LMR - Lower Methow River at Pateros","4/2/2010 3:37:35 AM","4/2/2010 3:37:35 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/1/2007","3","Steelhead","2","Summer","H","Hatchery Reared","NASONC - Nason Creek (tributary to Wenatchee River)","1"
"3D9.257C600089","CMP08129.003","LMR - Lower Methow River at Pateros","9/29/2009 5:27:00 PM","10/25/2009 9:09:29 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/8/2008","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
"3D9.257C6008FC","CMP06125.E02","GLC - Gold Creek, Methow River","5/18/2009 1:58:21 AM","5/18/2009 1:58:25 AM","MIDDLE IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","5/5/2006","3","Steelhead","2","Summer","H","Hatchery Reared","WENATR - Wenatchee River","1"
